latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.67751,44.85616,332.92,0.53,0.42,2018-04-01,0933,N20,VIIRS,l,2,303.15,3.52,D,0
39.67625,44.85008,328.51,0.53,0.42,2018-04-01,0933,N20,VIIRS,l,2,300.23,3.52,D,0
40.40665,49.91227,296.69,0.32,0.55,2018-04-01,2152,N20,VIIRS,n,2,281.79,0.52,N,2
40.2528,49.44716,296.29,0.47,0.64,2018-04-01,2332,N20,VIIRS,n,2,277.55,0.78,N,2
41.46954,46.38045,330.51,0.46,0.47,2018-04-02,0915,N20,VIIRS,n,2,290.71,2.73,D,0
40.78729,46.25011,335.08,0.49,0.48,2018-04-02,0915,N20,VIIRS,n,2,291.81,4.8,D,0
40.78856,46.25559,339.41,0.49,0.48,2018-04-02,0915,N20,VIIRS,n,2,292.08,4.8,D,0
39.66274,44.85979,338.28,0.53,0.42,2018-04-04,1017,N20,VIIRS,n,2,302.04,6.52,D,0
40.22368,49.55687,300.71,0.38,0.36,2018-04-04,2236,N20,VIIRS,n,2,279.75,0.97,N,2
39.666,44.86519,336.97,0.39,0.36,2018-04-05,0958,N20,VIIRS,l,2,309.77,4.01,D,0
41.18408,48.84653,329.01,0.51,0.41,2018-04-05,0958,N20,VIIRS,n,2,292.95,2.73,D,0
39.41611,48.94597,329.74,0.49,0.4,2018-04-05,0958,N20,VIIRS,n,2,293.59,2.9,D,0
40.20117,49.46742,305.6,0.49,0.4,2018-04-05,2217,N20,VIIRS,n,2,278.13,0.76,N,2
40.25249,49.44875,302.69,0.49,0.4,2018-04-05,2217,N20,VIIRS,n,2,279.76,1.24,N,2
40.28031,46.13866,327.04,0.42,0.37,2018-04-06,0939,N20,VIIRS,n,2,295,3.02,D,0
39.82872,47.49316,330.82,0.39,0.36,2018-04-06,0939,N20,VIIRS,n,2,293.04,3.17,D,0
40.27864,46.14928,336.05,0.41,0.37,2018-04-06,0939,N20,VIIRS,n,2,297.34,4.3,D,0
40.27773,46.1441,329.5,0.41,0.37,2018-04-06,0939,N20,VIIRS,n,2,295.95,4.3,D,0
40.27682,46.13895,327.2,0.42,0.37,2018-04-06,0939,N20,VIIRS,l,2,299.92,3.02,D,0
40.27515,46.14956,336.49,0.41,0.37,2018-04-06,0939,N20,VIIRS,n,2,297.75,6.21,D,0
41.64627,48.69558,333.35,0.38,0.36,2018-04-06,0940,N20,VIIRS,n,2,294.62,2.18,D,0
41.29735,45.23875,343.2,0.43,0.38,2018-04-06,0940,N20,VIIRS,n,2,294.96,4.82,D,0
40.25163,49.44462,302.34,0.56,0.51,2018-04-06,2158,N20,VIIRS,n,2,279.46,1.73,N,2
40.22292,49.55853,297.2,0.55,0.51,2018-04-06,2158,N20,VIIRS,n,2,280.19,0.83,N,2
41.27763,48.5739,329.45,0.48,0.4,2018-04-07,0921,N20,VIIRS,n,2,290.23,1.63,D,0
40.2232,49.55556,297.93,0.49,0.65,2018-04-07,2139,N20,VIIRS,n,2,280.5,0.62,N,2
40.25158,49.44526,305.13,0.5,0.66,2018-04-07,2139,N20,VIIRS,n,2,281.24,1.22,N,2
40.2513,49.44554,304.83,0.5,0.66,2018-04-07,2139,N20,VIIRS,n,2,280.66,1.23,N,2
40.25387,49.44725,299.11,0.32,0.55,2018-04-07,2319,N20,VIIRS,n,2,279.75,0.59,N,2
40.40735,50.27975,339.41,0.45,0.47,2018-04-08,0902,N20,VIIRS,n,2,297.14,4.1,D,0
38.96143,48.24121,325.9,0.53,0.42,2018-04-08,2301,N20,VIIRS,n,2,277.9,4.96,N,0
40.12357,46.00373,325.85,0.65,0.73,2018-04-09,0843,N20,VIIRS,n,2,293.55,6.66,D,0
41.5174,48.7103,347.09,0.43,0.62,2018-04-09,0843,N20,VIIRS,n,2,293.2,4.59,D,0
41.36301,48.84708,334.08,0.43,0.62,2018-04-09,0843,N20,VIIRS,n,2,292.24,4.07,D,0
41.36438,48.85181,325.36,0.43,0.62,2018-04-09,0843,N20,VIIRS,n,2,292.21,3.46,D,0
41.36607,48.84829,347.7,0.43,0.62,2018-04-09,0843,N20,VIIRS,n,2,293.36,4.54,D,0
40.54843,49.59337,345.63,0.42,0.61,2018-04-09,0843,N20,VIIRS,n,2,289.92,2.67,D,0
39.35862,49.13858,325.28,0.48,0.64,2018-04-09,0843,N20,VIIRS,n,2,292.62,1.93,D,0
39.36011,49.14379,329.85,0.48,0.64,2018-04-09,0843,N20,VIIRS,n,2,292.84,1.93,D,0
39.35494,48.81346,338.65,0.33,0.56,2018-04-09,1023,N20,VIIRS,n,2,295.12,2.07,D,0
39.65181,44.81593,342.46,0.41,0.45,2018-04-09,1023,N20,VIIRS,n,2,304.92,19.3,D,0
41.33113,48.98553,347.38,0.35,0.57,2018-04-09,1024,N20,VIIRS,n,2,294.82,2.6,D,0
40.64355,47.28427,338.67,0.57,0.52,2018-04-09,1024,N20,VIIRS,n,2,296.9,5.64,D,0
40.64343,47.28395,338.28,0.57,0.52,2018-04-09,1024,N20,VIIRS,n,2,296.78,5.82,D,0
39.64627,44.8132,317.16,0.42,0.38,2018-04-09,2242,N20,VIIRS,n,2,283.07,1.58,N,0
41.16834,45.2566,296.78,0.42,0.38,2018-04-09,2242,N20,VIIRS,n,2,281.02,0.46,N,2
40.40578,49.91416,297.66,0.4,0.37,2018-04-09,2242,N20,VIIRS,n,2,283.86,0.91,N,0
40.2219,49.55682,300.48,0.4,0.37,2018-04-09,2242,N20,VIIRS,n,2,281.26,0.88,N,2
39.6497,44.81396,300.93,0.42,0.38,2018-04-09,2242,N20,VIIRS,n,2,282.78,0.5,N,0
40.00706,48.6804,333.5,0.57,0.43,2018-04-10,1004,N20,VIIRS,n,2,295.21,4.31,D,0
40.45493,47.70768,332.26,0.52,0.41,2018-04-10,1005,N20,VIIRS,n,2,296.38,3.49,D,0
40.11748,45.98959,343.9,0.44,0.39,2018-04-10,1005,N20,VIIRS,n,2,294.05,5.57,D,0
40.11614,45.97858,328.9,0.44,0.39,2018-04-10,1005,N20,VIIRS,n,2,296.85,4.87,D,0
41.30738,48.58367,332.66,0.39,0.44,2018-04-10,1005,N20,VIIRS,n,2,293.57,2.74,D,0
40.2229,49.55663,302.45,0.43,0.38,2018-04-10,2223,N20,VIIRS,n,2,282.52,0.77,N,2
39.42369,46.64751,330.82,0.39,0.36,2018-04-11,0945,N20,VIIRS,n,2,300.43,2.72,D,0
40.56348,47.1072,328.9,0.38,0.36,2018-04-11,0946,N20,VIIRS,n,2,293.36,2.34,D,0
41.04152,49.16965,339.02,0.41,0.37,2018-04-11,0946,N20,VIIRS,n,2,293.82,5.4,D,0
40.5628,47.10271,329.37,0.38,0.36,2018-04-11,0946,N20,VIIRS,n,2,296.46,2.34,D,0
40.22392,49.5582,299.05,0.45,0.47,2018-04-11,2204,N20,VIIRS,n,2,282.28,0.57,N,2
40.28099,49.67716,299.62,0.45,0.47,2018-04-11,2204,N20,VIIRS,n,2,280.4,0.84,N,0
41.29575,49.03706,327.28,0.41,0.37,2018-04-12,0927,N20,VIIRS,n,2,292.94,2.04,D,0
39.24217,45.33085,324.71,0.39,0.36,2018-04-14,2249,N20,VIIRS,n,2,280.51,2.58,N,0
39.24545,45.33168,307.47,0.39,0.36,2018-04-14,2249,N20,VIIRS,n,2,277.55,0.97,N,0
40.45315,49.66414,328.48,0.39,0.36,2018-04-17,0933,N20,VIIRS,n,2,294.54,1.4,D,0
40.93289,45.79725,326.64,0.51,0.49,2018-04-18,0915,N20,VIIRS,n,2,293.75,2.11,D,0
40.92855,45.7991,336.9,0.51,0.49,2018-04-18,0915,N20,VIIRS,n,2,292.67,2.11,D,0
40.20033,49.45899,301.81,0.61,0.71,2018-04-18,2133,N20,VIIRS,n,2,273.42,2.04,N,2
40.2002,49.46616,322.2,0.61,0.71,2018-04-18,2133,N20,VIIRS,n,2,276.92,3.29,N,2
41.01336,49.19307,343.07,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,293.89,2.8,D,0
41.05357,49.14227,344.9,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,299.2,3.06,D,0
41.05029,49.14311,341.21,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,298.68,3.06,D,0
41.04767,49.14851,343.26,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,299.11,3.49,D,0
41.04834,49.15305,349.86,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,297.8,3.65,D,0
41.04506,49.1539,356.32,0.39,0.36,2018-04-22,0939,N20,VIIRS,l,2,297.21,3.65,D,0
41.04572,49.15845,345.58,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,299.47,3.65,D,0
41.04243,49.15929,342.85,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,297.9,4.41,D,0
41.02211,49.18338,339.69,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,296.03,2.38,D,0
41.02277,49.18792,336.54,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,296.72,2.61,D,0
41.01926,49.18684,356.7,0.39,0.36,2018-04-22,0939,N20,VIIRS,l,2,294.87,5.51,D,0
41.01993,49.19139,345.35,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,295.79,5.51,D,0
41.01664,49.19223,356.77,0.39,0.36,2018-04-22,0939,N20,VIIRS,l,2,293.43,5.51,D,0
41.01403,49.19761,344.12,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,293.02,3.27,D,0
40.49839,47.51879,325.17,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,294.56,1.94,D,0
40.44964,49.74128,331.08,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,296.74,1.49,D,0
40.19941,49.46838,339.49,0.39,0.36,2018-04-22,0939,N20,VIIRS,n,2,299.56,2.53,D,2
40.59257,46.32151,327.52,0.35,0.57,2018-04-24,0902,N20,VIIRS,n,2,293.27,1.46,D,0
40.19923,49.46627,350.09,0.66,0.73,2018-04-24,1042,N20,VIIRS,n,2,289.49,8.63,D,2
40.19785,49.46726,354.51,0.66,0.73,2018-04-24,1042,N20,VIIRS,n,2,289.7,7.8,D,2
40.40642,49.91195,296.28,0.39,0.44,2018-04-24,2301,N20,VIIRS,n,2,283.44,0.79,N,2
40.20166,49.46897,299.31,0.57,0.43,2018-04-24,2301,N20,VIIRS,n,2,280.32,1.4,N,2
41.33892,49.0876,367,0.42,0.61,2018-04-25,0843,N20,VIIRS,h,2,295.13,10.74,D,0
39.66861,44.821,336.23,0.41,0.45,2018-04-25,1023,N20,VIIRS,l,2,308.17,4.44,D,0
41.33674,49.08516,352.11,0.36,0.57,2018-04-25,1024,N20,VIIRS,n,2,297.51,9.17,D,0
41.33696,49.08951,344.37,0.36,0.57,2018-04-25,1024,N20,VIIRS,n,2,299.58,3.99,D,0
41.24674,49.07349,334.82,0.36,0.57,2018-04-25,1024,N20,VIIRS,n,2,301.72,1.8,D,0
40.91486,46.33737,327.26,0.51,0.49,2018-04-25,1024,N20,VIIRS,n,2,296.1,2.93,D,0
40.407,49.91175,298.23,0.4,0.37,2018-04-25,2242,N20,VIIRS,n,2,286.35,0.87,N,2
40.19895,49.4712,298.75,0.4,0.37,2018-04-25,2242,N20,VIIRS,n,2,282.61,0.51,N,2
40.22277,49.555,295.77,0.4,0.37,2018-04-25,2242,N20,VIIRS,n,2,282.99,0.79,N,2
41.16846,45.25699,295.09,0.42,0.38,2018-04-25,2242,N20,VIIRS,n,2,282.4,0.83,N,2
41.60895,48.49705,335.16,0.39,0.44,2018-04-26,1005,N20,VIIRS,n,2,298.2,2.41,D,0
41.3675,48.90437,340.96,0.4,0.44,2018-04-26,1005,N20,VIIRS,n,2,299.89,2.93,D,0
40.19997,49.46973,336.39,0.43,0.38,2018-04-26,2223,N20,VIIRS,n,2,286.48,4.78,N,2
40.42965,49.88972,297.11,0.42,0.38,2018-04-26,2223,N20,VIIRS,n,2,284.89,0.41,N,0
40.2244,49.55792,300.11,0.43,0.38,2018-04-26,2223,N20,VIIRS,n,2,284.72,0.93,N,2
40.1991,49.4682,341.72,0.43,0.38,2018-04-26,2223,N20,VIIRS,n,2,285.52,4.58,N,2
41.48626,48.70311,326.78,0.4,0.37,2018-04-27,0946,N20,VIIRS,n,2,293.37,2.22,D,0
41.23426,49.01781,335.39,0.4,0.37,2018-04-27,0946,N20,VIIRS,n,2,296.26,6.61,D,0
41.23362,49.01301,329.47,0.4,0.37,2018-04-27,0946,N20,VIIRS,n,2,292.27,6.61,D,0
41.22794,48.94499,341.28,0.4,0.37,2018-04-27,0946,N20,VIIRS,n,2,292.69,3.71,D,0
40.43009,49.88807,298.2,0.39,0.6,2018-04-28,2145,N20,VIIRS,n,2,282.42,0.39,N,0
40.20057,49.47313,298.22,0.45,0.47,2018-04-29,2307,N20,VIIRS,n,2,282.31,0.89,N,2
39.72861,47.96554,347.84,0.37,0.58,2018-04-30,1030,N20,VIIRS,n,2,292.71,4.31,D,0
39.72325,47.96597,367,0.37,0.58,2018-04-30,1030,N20,VIIRS,h,2,293.93,10.46,D,0
39.72303,47.96165,351.99,0.37,0.58,2018-04-30,1030,N20,VIIRS,n,2,299.69,6.39,D,0
39.72838,47.9612,336.89,0.37,0.58,2018-04-30,1030,N20,VIIRS,n,2,296.88,8.33,D,0
39.73352,47.95645,367,0.37,0.58,2018-04-30,1030,N20,VIIRS,h,2,296.82,8.33,D,0
39.70092,47.95036,351.67,0.37,0.58,2018-04-30,1030,N20,VIIRS,n,2,306.65,40.4,D,0
39.7007,47.94601,343.11,0.37,0.58,2018-04-30,1030,N20,VIIRS,n,2,308.16,39.07,D,0
39.70048,47.94169,339.07,0.37,0.58,2018-04-30,1030,N20,VIIRS,n,2,295.29,39.07,D,0
39.70561,47.93692,367,0.37,0.58,2018-04-30,1030,N20,VIIRS,h,2,295.59,8.6,D,0
39.70583,47.94125,349.13,0.37,0.58,2018-04-30,1030,N20,VIIRS,n,2,294.78,10.32,D,0
39.71119,47.94083,367,0.37,0.58,2018-04-30,1030,N20,VIIRS,h,2,299.22,10.32,D,0
39.71096,47.93649,367,0.37,0.58,2018-04-30,1030,N20,VIIRS,h,2,296.93,8.6,D,0
39.71767,47.96209,333.79,0.37,0.58,2018-04-30,1030,N20,VIIRS,n,2,295.09,6.39,D,0
39.72074,47.96787,318.78,0.4,0.37,2018-04-30,2248,N20,VIIRS,n,2,279.22,1.29,N,0
39.71469,47.96597,342.15,0.76,0.77,2018-05-01,0830,N20,VIIRS,n,2,292.41,10.58,D,0
39.71473,47.9721,337.25,0.76,0.77,2018-05-01,0830,N20,VIIRS,n,2,290.17,7.45,D,0
41.23341,49.01558,339.68,0.48,0.48,2018-05-01,1011,N20,VIIRS,n,2,303.72,5.53,D,0
39.71761,47.9717,347.46,0.41,0.45,2018-05-01,1011,N20,VIIRS,n,2,298.04,6.69,D,0
39.71716,47.96688,345.68,0.41,0.45,2018-05-01,1011,N20,VIIRS,n,2,302.07,44.37,D,0
41.23501,49.01678,338.28,0.48,0.48,2018-05-01,1011,N20,VIIRS,n,2,304.99,5.35,D,0
41.23615,49.01823,300.72,0.41,0.37,2018-05-01,2229,N20,VIIRS,n,2,289.46,0.38,N,0
39.56836,46.76057,331.14,0.39,0.36,2018-05-02,0952,N20,VIIRS,n,2,299.31,2.75,D,0
40.7392,47.07942,299.15,0.51,0.5,2018-05-02,2210,N20,VIIRS,n,2,285.29,0.67,N,0
40.73462,47.07878,299.03,0.51,0.5,2018-05-02,2210,N20,VIIRS,n,2,285.27,0.67,N,0
41.1699,45.25433,300.69,0.32,0.55,2018-05-02,2210,N20,VIIRS,n,2,285.23,0.71,N,2
40.45308,49.67485,336.81,0.39,0.36,2018-05-03,0933,N20,VIIRS,n,2,306.14,3.18,D,0
40.57789,49.64277,335.84,0.39,0.36,2018-05-03,0933,N20,VIIRS,l,2,308.87,1.95,D,0
40.46148,49.6632,341.24,0.39,0.36,2018-05-03,0933,N20,VIIRS,n,2,306.64,2.41,D,0
41.44204,48.55864,338.42,0.39,0.36,2018-05-03,0933,N20,VIIRS,n,2,302.75,3.15,D,0
41.43123,48.59345,336.93,0.39,0.36,2018-05-03,0933,N20,VIIRS,n,2,303.07,4.21,D,0
40.2248,49.55679,305.45,0.34,0.56,2018-05-03,2151,N20,VIIRS,n,2,286.07,0.78,N,2
40.25177,49.44775,306.74,0.34,0.56,2018-05-03,2151,N20,VIIRS,n,2,285.53,1.06,N,2
40.40664,49.9117,300.17,0.32,0.55,2018-05-03,2151,N20,VIIRS,n,2,285.79,0.66,N,2
41.1664,45.2564,297.08,0.54,0.51,2018-05-03,2332,N20,VIIRS,n,2,284.22,0.98,N,2
40.87074,46.02131,333.1,0.5,0.49,2018-05-04,0914,N20,VIIRS,n,2,300.08,4.15,D,0
40.4481,49.70327,342.41,0.51,0.41,2018-05-04,0914,N20,VIIRS,n,2,305.71,4.12,D,0
40.44812,49.70206,336.87,0.51,0.41,2018-05-04,0914,N20,VIIRS,n,2,305.91,3.93,D,0
40.82207,46.0683,334.5,0.5,0.49,2018-05-04,0914,N20,VIIRS,n,2,298.03,3.13,D,0
40.85857,46.0224,335.18,0.5,0.49,2018-05-04,0914,N20,VIIRS,n,2,298.13,2.84,D,0
40.86286,46.02051,332.58,0.5,0.49,2018-05-04,0914,N20,VIIRS,n,2,299.53,2.84,D,0
40.87703,46.02045,327.78,0.5,0.49,2018-05-04,0914,N20,VIIRS,l,2,299.52,3.46,D,0
41.16737,45.25539,299.85,0.49,0.4,2018-05-04,2313,N20,VIIRS,n,2,287.21,1.11,N,2
39.83373,48.44535,337.66,0.48,0.64,2018-05-05,1036,N20,VIIRS,n,2,296,2.2,D,0
40.25263,49.44828,296.33,0.48,0.4,2018-05-05,2254,N20,VIIRS,n,2,286.28,0.8,N,2
40.45263,49.8257,303.6,0.5,0.41,2018-05-05,2254,N20,VIIRS,n,2,285.27,0.86,N,0
41.16919,45.25678,302.25,0.38,0.36,2018-05-05,2254,N20,VIIRS,n,2,284.45,1.19,N,0
40.19907,49.47089,313.52,0.49,0.4,2018-05-05,2254,N20,VIIRS,n,2,286.31,1.8,N,2
40.20022,49.47219,297.24,0.38,0.36,2018-05-06,2236,N20,VIIRS,n,2,274.02,0.82,N,2
40.2516,49.44871,305.32,0.38,0.36,2018-05-06,2236,N20,VIIRS,n,2,279.94,0.76,N,2
40.22429,49.55759,301.35,0.38,0.36,2018-05-06,2236,N20,VIIRS,n,2,282.77,0.46,N,2
40.50112,47.4372,333.92,0.44,0.38,2018-05-07,0958,N20,VIIRS,n,2,302.12,2.97,D,0
40.22205,49.55706,302.16,0.49,0.4,2018-05-07,2217,N20,VIIRS,n,2,288.86,0.82,N,2
40.25383,49.446,305.11,0.49,0.41,2018-05-07,2217,N20,VIIRS,n,2,288.33,1.14,N,2
40.19799,49.46998,301.49,0.49,0.4,2018-05-07,2217,N20,VIIRS,n,2,286.94,1.15,N,2
41.16553,45.25573,295.41,0.32,0.55,2018-05-08,2338,N20,VIIRS,n,2,284.84,0.89,N,2
40.48471,47.46008,330.18,0.55,0.43,2018-05-09,0920,N20,VIIRS,n,2,301.57,2.72,D,0
40.29935,47.34936,334.32,0.32,0.54,2018-05-10,0902,N20,VIIRS,n,2,296.01,3.16,D,0
41.16692,45.25397,300.02,0.4,0.37,2018-05-10,2301,N20,VIIRS,n,2,284.57,0.88,N,2
40.25074,49.44494,302.62,0.41,0.61,2018-05-14,2145,N20,VIIRS,n,2,285.95,1.05,N,2
40.19873,49.46892,300.47,0.41,0.61,2018-05-14,2145,N20,VIIRS,n,2,285.01,0.68,N,2
40.25024,49.44947,296.2,0.39,0.59,2018-05-14,2325,N20,VIIRS,n,2,285.91,0.65,N,2
40.19786,49.47036,307.93,0.39,0.59,2018-05-14,2325,N20,VIIRS,n,2,285.4,1,N,2
40.2004,49.47266,302.7,0.39,0.59,2018-05-14,2325,N20,VIIRS,n,2,285.63,0.71,N,2
41.16843,45.25676,297.21,0.45,0.47,2018-05-14,2326,N20,VIIRS,n,2,281.27,0.71,N,2
40.19995,49.46988,338.47,0.42,0.45,2018-05-15,0908,N20,VIIRS,n,2,299.74,3.19,D,2
41.24669,49.12643,342.63,0.41,0.45,2018-05-15,0908,N20,VIIRS,n,2,306.84,10.03,D,0
41.24566,49.12167,338.01,0.41,0.45,2018-05-15,0908,N20,VIIRS,n,2,307.32,7.76,D,0
40.2555,49.44276,296.22,0.74,0.76,2018-05-15,2126,N20,VIIRS,n,2,284.09,0.85,N,0
40.25211,49.44706,300.95,0.74,0.76,2018-05-15,2126,N20,VIIRS,n,2,285.79,1.53,N,2
41.16717,45.25429,299.44,0.43,0.38,2018-05-15,2307,N20,VIIRS,n,2,284.06,0.8,N,2
40.2523,49.44881,303.2,0.45,0.47,2018-05-15,2307,N20,VIIRS,n,2,287.52,1.16,N,2
39.97099,47.03572,346.13,0.49,0.65,2018-05-16,0849,N20,VIIRS,n,2,298.07,5.18,D,0
39.97295,47.03545,367,0.49,0.65,2018-05-16,0849,N20,VIIRS,h,2,300.51,9.91,D,0
39.97661,47.03296,338.33,0.49,0.65,2018-05-16,0849,N20,VIIRS,n,2,300.62,6.92,D,0
40.24764,46.87514,332.31,0.49,0.65,2018-05-16,0849,N20,VIIRS,n,2,298.02,3.36,D,0
39.86111,47.17794,333.59,0.33,0.56,2018-05-16,1029,N20,VIIRS,l,2,304.25,2.49,D,0
39.97379,47.0369,337.23,0.33,0.55,2018-05-16,1029,N20,VIIRS,n,2,305.13,2.75,D,0
39.97356,47.03296,345.04,0.33,0.55,2018-05-16,1029,N20,VIIRS,n,2,307.6,2.75,D,0
40.00154,46.98683,367,0.33,0.55,2018-05-16,1029,N20,VIIRS,h,2,302.94,10.14,D,0
40.00177,46.99075,331.6,0.33,0.55,2018-05-16,1029,N20,VIIRS,n,2,299.13,6.46,D,0
41.16924,45.25506,305.3,0.39,0.36,2018-05-16,2248,N20,VIIRS,n,2,287.91,0.92,N,2
40.25328,49.4487,296.87,0.43,0.38,2018-05-16,2248,N20,VIIRS,n,2,286.01,0.6,N,2
40.22211,49.55948,299.11,0.43,0.38,2018-05-16,2248,N20,VIIRS,n,2,287.19,0.85,N,2
41.64359,48.49303,331.66,0.63,0.72,2018-05-17,0831,N20,VIIRS,n,2,300.86,3.22,D,0
39.56347,47.31289,341.62,0.57,0.43,2018-05-17,1010,N20,VIIRS,n,2,309.04,6.43,D,0
40.25333,49.44697,308.49,0.4,0.37,2018-05-17,2229,N20,VIIRS,n,2,287.57,1.11,N,2
40.19672,49.45698,312.57,0.4,0.37,2018-05-17,2229,N20,VIIRS,n,2,287.09,1.33,N,2
40.22348,49.55899,306.65,0.4,0.37,2018-05-17,2229,N20,VIIRS,n,2,289.32,0.68,N,2
40.40687,49.91336,302.23,0.39,0.36,2018-05-17,2229,N20,VIIRS,n,2,291.57,1.17,N,2
41.28254,47.00901,296.68,0.47,0.4,2018-05-17,2229,N20,VIIRS,n,2,280.09,0.5,N,0
39.73119,47.94666,336.34,0.41,0.37,2018-05-18,0951,N20,VIIRS,l,2,308.72,2.83,D,0
39.31422,49.0122,338.85,0.43,0.38,2018-05-18,0951,N20,VIIRS,n,2,312.62,3.89,D,0
39.9231,48.95103,348.32,0.43,0.38,2018-05-18,0952,N20,VIIRS,n,2,316.9,8.84,D,0
39.79433,47.32343,340.33,0.4,0.37,2018-05-18,0952,N20,VIIRS,n,2,312.49,3.53,D,0
39.79638,47.31343,336.81,0.39,0.37,2018-05-18,0952,N20,VIIRS,l,2,310.89,4.7,D,0
40.15134,47.30159,334.78,0.4,0.37,2018-05-18,0952,N20,VIIRS,l,2,308.95,1.72,D,0
40.16924,47.03587,341.5,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,315.15,3.69,D,0
40.18721,47.02412,340.52,0.39,0.36,2018-05-18,0952,N20,VIIRS,l,2,312.17,5.43,D,0
40.19117,47.02792,336.79,0.39,0.36,2018-05-18,0952,N20,VIIRS,l,2,310.91,4.21,D,0
40.19385,47.02254,354.9,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,313.98,8.18,D,0
40.19653,47.01717,355.66,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,311.06,8.18,D,0
40.19588,47.01258,341.2,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,309.83,3.32,D,0
40.20252,47.01101,347.98,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,314.01,9.85,D,0
40.20188,47.00642,344.52,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,312.61,9.85,D,0
40.24103,46.99236,336.41,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,310.37,11.74,D,0
40.24038,46.98777,344.86,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,315.91,11.74,D,0
40.38848,47.32166,335.3,0.4,0.37,2018-05-18,0952,N20,VIIRS,n,2,307.69,1.68,D,0
40.2052,47.00563,341.91,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,311.89,14.77,D,0
41.23811,46.74388,331.18,0.39,0.36,2018-05-18,0952,N20,VIIRS,n,2,302.95,1.76,D,0
40.20584,47.01022,367,0.39,0.36,2018-05-18,0952,N20,VIIRS,h,2,316.36,14.77,D,0
40.1913,47.00503,324.8,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,285.07,1.75,N,0
40.18718,46.99727,306.48,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,284.39,1.42,N,0
40.19125,47.00383,302.6,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,284.68,2.55,N,0
40.19175,46.99785,311.44,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,284.43,2.26,N,0
40.19224,46.99187,319.56,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,284.63,2.26,N,0
40.19076,47.00984,328.2,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,285.84,2.55,N,0
40.18718,46.99842,303.01,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,284.33,1.75,N,0
40.18763,46.99244,299.4,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,283.93,2.24,N,0
40.19084,47.01103,301.28,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,285.02,1.88,N,0
40.19175,46.99903,300.74,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,284.27,1.75,N,0
40.19221,46.99301,322.99,0.51,0.5,2018-05-18,2210,N20,VIIRS,n,2,284.69,2.24,N,0
40.19787,49.47136,297.68,0.39,0.44,2018-05-18,2210,N20,VIIRS,n,2,286.94,0.58,N,2
40.22161,49.55956,299.21,0.57,0.43,2018-05-18,2210,N20,VIIRS,n,2,288.56,0.79,N,2
40.25309,49.44945,312.08,0.39,0.44,2018-05-18,2210,N20,VIIRS,n,2,288.6,1.58,N,2
41.17065,45.25333,298.47,0.32,0.55,2018-05-18,2210,N20,VIIRS,n,2,286.77,0.41,N,2
41.16759,45.25654,298.02,0.47,0.64,2018-05-18,2350,N20,VIIRS,n,2,285.52,0.84,N,2
40.2526,49.44985,295.84,0.79,0.78,2018-05-18,2350,N20,VIIRS,n,2,284.82,0.97,N,0
40.19086,46.999,308.5,0.6,0.71,2018-05-18,2350,N20,VIIRS,n,2,282.95,1.4,N,0
39.94313,48.09027,347.81,0.41,0.37,2018-05-19,0933,N20,VIIRS,n,2,314.29,4.66,D,0
39.62359,47.29316,335.66,0.43,0.38,2018-05-19,0933,N20,VIIRS,l,2,306.96,9.57,D,0
39.62449,47.2981,346.21,0.43,0.38,2018-05-19,0933,N20,VIIRS,n,2,313.71,9.57,D,0
39.61942,47.3101,337.07,0.43,0.38,2018-05-19,0933,N20,VIIRS,l,2,311.22,5.16,D,0
