City,Date_Only,Temperature_C,Humidity_percent,Wind_Speed_kmh,Rain_24h_Sum_mm
Lankaran,2025-06-15,25.703,66.32115,11.952054,0.0
Lankaran,2025-06-16,24.703,55.870712,2.5959969,0.4000000059604645
Lankaran,2025-06-17,23.653,75.67032,12.193589,0.4000000059604645
Lankaran,2025-06-18,23.703,66.74713,12.904882,0.7000000104308128
Lankaran,2025-06-19,27.453,51.922726,11.700001,0.0
Lankaran,2025-06-20,26.303,63.410877,19.42833,0.0
Lankaran,2025-06-21,27.303,67.68167,12.475961,0.0
Lankaran,2025-06-22,23.203,72.124054,14.650938,0.10000000149011612
Lankaran,2025-06-23,24.703,59.939823,7.69592,0.10000000149011612
Lankaran,2025-06-24,24.203,69.20236,12.57426,0.0
Lankaran,2025-06-25,25.353,59.14613,14.428097,1.100000023841858
Lankaran,2025-06-26,25.803,58.878254,20.052032,0.0
Lankaran,2025-06-27,28.953,54.3088,12.496718,0.0
Lankaran,2025-06-28,26.253,73.78628,12.71901,1.3000000342726707
Lankaran,2025-06-29,26.853,61.773304,9.9587345,0.10000000149011612
Lankaran,2025-06-30,27.303,48.521122,7.186487,0.0
Lankaran,2025-07-01,28.003,52.393814,7.229191,0.0
Lankaran,2025-07-02,26.553,64.261086,12.682018,0.30000000447034836
Lankaran,2025-07-03,25.303,56.377705,8.085988,0.0
Lankaran,2025-07-04,25.553,54.66597,12.496718,0.0
Lankaran,2025-07-05,26.153,60.846977,17.326813,0.0
Lankaran,2025-07-06,28.103,52.91774,13.902015,0.0
Lankaran,2025-07-07,27.253,51.05244,18.459436,0.10000000149011612
Lankaran,2025-07-08,28.303,48.94118,8.39657,0.0
Lankaran,2025-07-09,28.303,55.00275,7.8728137,0.0
Lankaran,2025-07-10,28.203,64.4131,11.542478,1.6000000014901161
Lankaran,2025-07-11,29.753,56.74653,15.172409,0.0
Lankaran,2025-07-12,30.253,59.181984,12.011544,0.0
Lankaran,2025-07-13,31.603,55.130074,12.061343,0.0
Lankaran,2025-07-14,32.053,50.538757,14.292725,0.0
Lankaran,2025-07-15,31.053,56.535515,17.84271,0.0
Lankaran,2025-07-16,31.753,45.82531,16.641972,0.0
Lankaran,2025-07-17,30.953,49.94425,9.0,0.0
Lankaran,2025-07-18,31.653,44.384727,15.376045,0.0
Lankaran,2025-07-19,30.253,54.630478,14.508715,0.0
Lankaran,2025-07-20,30.953,57.735497,13.513193,0.0
Lankaran,2025-07-21,31.553,57.350258,12.594856,0.0
Lankaran,2025-07-22,31.003,63.258816,9.299225,0.0
Lankaran,2025-07-23,30.053,51.7723,6.6087217,0.0
Lankaran,2025-07-24,31.553,48.26692,6.2067385,0.0
Lankaran,2025-07-25,31.453,54.589127,12.791403,0.0
Lankaran,2025-07-26,29.803,57.463493,17.728857,0.0
Lankaran,2025-07-27,29.953,55.751747,23.138927,0.0
Lankaran,2025-07-28,30.153,66.6123,19.313757,0.0
Lankaran,2025-07-29,30.153,69.69072,10.404249,1.0000000149011612
Lankaran,2025-07-30,30.303,64.85422,11.334285,0.10000000149011612
Lankaran,2025-07-31,30.253,71.61463,20.35274,0.0
Lankaran,2025-08-01,30.603,69.357796,17.654688,0.0
Lankaran,2025-08-02,31.853,58.654377,14.33347,0.0
Lankaran,2025-08-03,31.853,66.75173,12.466867,0.0
Lankaran,2025-08-04,32.253002,58.746853,10.483357,0.0
Lankaran,2025-08-05,31.903,70.014435,9.600937,0.0
Lankaran,2025-08-06,32.653,55.553375,11.594292,0.0
Lankaran,2025-08-07,32.203,54.43952,10.495713,0.0
Lankaran,2025-08-08,31.753,58.631214,12.72283,0.0
Lankaran,2025-08-09,30.403,57.782772,9.346143,0.0
Lankaran,2025-08-10,30.803,51.16297,10.210936,0.0
Lankaran,2025-08-11,28.703,61.23396,11.052058,2.500000052154064
Lankaran,2025-08-12,29.553,58.657394,6.4323244,0.20000000298023224
Lankaran,2025-08-13,28.203,61.882427,1.5379207,1.300000011920929
Lankaran,2025-08-14,26.553,66.90846,11.165805,1.3000000342726707
Lankaran,2025-08-15,27.653,61.95184,12.632101,0.0
Lankaran,2025-08-16,23.403,79.98777,9.299225,2.8000000566244125
Lankaran,2025-08-17,24.603,75.35329,6.156947,10.700000047683716
Lankaran,2025-08-18,27.103,73.25544,17.482254,0.4000000059604645
Lankaran,2025-08-19,30.503,61.26131,4.2366967,0.0
Lankaran,2025-08-20,29.553,65.48956,7.2044983,0.6000000089406967
Lankaran,2025-08-21,30.353,57.948555,7.056826,0.0
Lankaran,2025-08-22,28.403,48.50295,14.743526,0.0
Lankaran,2025-08-23,28.503,58.230137,14.602204,0.0
Lankaran,2025-08-24,29.153,69.08406,16.521803,0.0
Lankaran,2025-08-25,30.103,65.20657,10.134496,0.0
Lankaran,2025-08-26,28.853,67.57401,12.37819,0.4000000059604645
Lankaran,2025-08-27,25.503,83.76345,9.313152,3.8000000417232513
Lankaran,2025-08-28,27.153,63.005474,6.1120534,2.999999977648258
Lankaran,2025-08-29,27.903,57.366962,15.8502245,0.0
Lankaran,2025-08-30,28.703,61.99337,13.363711,0.0
Lankaran,2025-08-31,29.753,62.79751,8.55142,0.0
Lankaran,2025-09-01,29.453,67.0793,6.830519,0.0
Lankaran,2025-09-02,28.503,64.27898,11.709688,0.0
Lankaran,2025-09-03,28.503,68.750656,6.502461,0.0
Lankaran,2025-09-04,27.803,74.26995,9.437563,0.10000000149011612
Lankaran,2025-09-05,26.403,72.91173,4.846648,0.5000000074505806
Lankaran,2025-09-06,26.703,70.75937,14.4,0.30000000447034836
Lankaran,2025-09-07,26.703,69.8942,13.70839,0.7000000104308128
Lankaran,2025-09-08,26.253,69.37953,6.1120534,1.0000000298023224
Lankaran,2025-09-09,26.653,64.884834,9.335737,0.0
Lankaran,2025-09-10,28.003,66.17701,10.404249,0.0
Lankaran,2025-09-11,24.853,68.466156,12.682018,0.0
Lankaran,2025-09-12,23.903,67.63663,7.344794,0.20000000298023224
Lankaran,2025-09-13,20.453,92.54365,9.939196,22.29999977350235
Lankaran,2025-09-14,17.353,83.626144,18.72173,57.49999988079071
Lankaran,2025-09-15,19.403,83.86042,5.5450516,6.400000132620335
Lankaran,2025-09-16,22.003,73.988785,7.2403865,1.5000000223517418
Lankaran,2025-09-17,21.003,85.63549,8.688613,4.800000086426735
Lankaran,2025-09-18,23.503,73.77859,10.823973,0.9000000134110451
Lankaran,2025-09-19,23.453,66.69586,18.392616,0.20000000298023224
Lankaran,2025-09-20,24.203,49.44006,3.462369,0.0
Lankaran,2025-09-21,18.053,79.50294,7.9036193,17.400000050663948
Lankaran,2025-09-22,19.203,60.809372,8.099999,7.800000041723251
Lankaran,2025-09-23,21.153,61.863758,8.037761,0.5000000074505806
Lankaran,2025-09-24,21.353,70.42764,6.452441,0.0
Lankaran,2025-09-25,22.253,68.823166,13.1041975,0.0
Lankaran,2025-09-26,23.453,69.057274,8.574123,0.0
Lankaran,2025-09-27,16.753,80.62239,17.174677,62.799999974668026
Lankaran,2025-09-28,18.453,79.30323,7.9077177,5.100000083446503
Lankaran,2025-09-29,19.403,81.75265,4.278551,0.7000000104308128
Lankaran,2025-09-30,20.903,83.24033,16.645864,0.5000000074505806
Lankaran,2025-10-01,17.803,79.46772,8.958504,20.799999997019768
Lankaran,2025-10-02,17.503,74.90475,10.316686,0.6000000089406967
Lankaran,2025-10-03,19.503,61.484722,1.659518,0.0
Lankaran,2025-10-04,21.603,57.494976,5.369916,0.0
Lankaran,2025-10-05,21.803,73.7208,15.96327,0.0
Lankaran,2025-10-06,23.003,63.694855,13.8049555,0.0
Lankaran,2025-10-07,21.353,89.21118,11.605464,8.300000093877316
Lankaran,2025-10-08,23.403,78.02468,15.244842,0.20000000298023224
Lankaran,2025-10-09,23.703,81.024124,7.889258,0.0
Lankaran,2025-10-10,25.803,44.941734,19.976755,0.0
Lankaran,2025-10-11,22.903,58.944225,8.181589,0.0
Lankaran,2025-10-12,22.053,64.72362,9.82279,0.0
Lankaran,2025-10-13,22.003,77.33028,8.528657,0.800000011920929
Lankaran,2025-10-14,20.153,66.43954,8.951267,0.10000000149011612
Lankaran,2025-10-15,21.053,70.14568,9.781473,0.0
Lankaran,2025-10-16,19.603,82.82457,10.259999,0.0
Lankaran,2025-10-17,17.103,91.768906,14.773164,28.60000003874302
Lankaran,2025-10-18,19.003,77.86594,5.6521144,5.400000117719173
Lankaran,2025-10-19,20.853,72.85567,5.5829024,0.0
Lankaran,2025-10-20,22.303,68.61408,6.8423676,0.0
Lankaran,2025-10-21,18.153,94.48722,12.535549,11.299999929964542
Lankaran,2025-10-22,17.903,88.65617,4.829907,19.200000025331974
Lankaran,2025-10-23,20.353,77.57147,8.2584505,0.0
Lankaran,2025-10-24,21.303,78.45414,6.482499,0.10000000149011612
Lankaran,2025-10-25,22.003,77.33028,7.3821945,0.10000000149011612
Lankaran,2025-10-26,22.503,79.12063,11.190442,0.0
Lankaran,2025-10-27,19.803,72.20232,11.720751,0.0
Lankaran,2025-10-28,22.203,79.57535,7.555712,0.0
Lankaran,2025-10-29,22.053,76.37013,0.9,0.0
Lankaran,2025-10-30,16.453,65.873924,7.7400002,1.0999999940395355
Lankaran,2025-10-31,17.903,67.953964,15.697197,0.0
Lankaran,2025-11-01,19.253,70.943214,5.7402787,0.0
Lankaran,2025-11-02,18.453,58.06058,11.892265,0.0
Lankaran,2025-11-03,15.853,88.19944,12.800266,2.200000047683716
Lankaran,2025-11-04,16.253,80.02968,7.5599995,4.100000016391277
Lankaran,2025-11-05,17.903,75.46141,7.9932966,0.4000000059604645
Lankaran,2025-11-06,18.303,67.14645,6.792466,0.0
Lankaran,2025-11-07,18.353,76.7687,9.085988,0.0
Lankaran,2025-11-08,19.253,81.473274,6.2405767,0.0
Lankaran,2025-11-09,18.903,84.07138,6.2999997,0.0
Lankaran,2025-11-10,18.853,84.603516,6.519877,0.0
Lankaran,2025-11-11,18.553,83.76388,3.244996,0.0
Lankaran,2025-11-12,19.303,75.203896,0.9693296,0.0
Lankaran,2025-11-13,19.503,82.8126,5.5887027,0.0
Lankaran,2025-11-14,18.903,77.85095,4.323748,0.20000000298023224
Lankaran,2025-11-15,17.303,89.74968,9.4238205,2.700000062584877
Lankaran,2025-11-16,17.453,84.17874,4.965521,0.0
Lankaran,2025-11-17,16.153,87.94002,11.792404,17.800000056624413
Lankaran,2025-11-18,18.053,75.48602,7.256032,0.0
Lankaran,2025-11-19,18.603,80.60979,7.42159,0.0
Lankaran,2025-11-20,17.703,79.711334,6.1305785,0.0
Lankaran,2025-11-21,18.603,70.820885,3.3481934,0.0
Lankaran,2025-11-22,16.603,75.74276,2.657668,0.0
Lankaran,2025-11-23,17.253,83.07591,6.8423676,0.0
Lankaran,2025-11-24,16.153,87.94002,7.8728137,0.0
Lankaran,2025-11-25,16.803,62.30273,3.8939953,0.0
Lankaran,2025-11-26,15.8029995,72.423096,5.8048253,0.0
Lankaran,2025-11-27,13.253,93.355515,8.155807,3.100000075995922
Lankaran,2025-11-28,13.653,87.42902,8.37532,2.2000000327825546
Lankaran,2025-11-29,14.403,76.90446,6.8541956,0.10000000149011612
Lankaran,2025-11-30,14.003,86.88659,2.995797,0.0
Lankaran,2025-12-01,14.603,85.52758,7.4672885,0.0
Lankaran,2025-12-02,15.703,60.592926,9.278297,0.0
Lankaran,2025-12-03,14.953,73.240166,6.7205353,0.0
Lankaran,2025-12-04,12.153,87.29008,1.9386592,15.500000044703484
Lankaran,2025-12-05,13.003,75.90939,3.1845248,0.30000000447034836
Lankaran,2025-12-06,13.253,79.8752,0.8049845,0.0
Lankaran,2025-12-07,12.453,93.62435,10.650465,3.000000022351742
Lankaran,2025-12-08,10.703,92.60212,10.285232,5.200000040233135
Lankaran,2025-12-09,11.403,92.64134,9.5535755,5.8000000193715096
Lankaran,2025-12-10,11.503,92.33832,16.813387,23.900000110268593
Lankaran,2025-12-11,13.3029995,88.56146,7.3469996,5.500000096857548
Lankaran,2025-12-12,12.903,86.49287,9.044888,3.8999999910593033
Lankaran,2025-12-13,14.203,62.978268,8.305396,2.700000025331974
Lankaran,2025-12-14,7.153,78.43432,7.674842,2.9000000432133675
Lankaran,2025-12-15,8.5529995,59.908123,14.584443,0.20000000298023224
Lankaran,2025-12-16,5.8529997,87.59971,21.493237,3.90000007301569
Lankaran,2025-12-17,9.3029995,57.568367,12.825552,3.8000000789761543
Lankaran,2025-12-18,10.203,66.79915,7.9383874,0.0
Lankaran,2025-12-19,9.603,73.78627,5.506941,0.0
Lankaran,2025-12-20,9.453,75.83898,5.9427266,0.0
Lankaran,2025-12-21,8.5529995,84.29242,7.731622,0.10000000149011612
Lankaran,2025-12-22,8.453,99.32475,4.39436,0.0
Lankaran,2025-12-23,12.153,75.76876,3.8268526,0.0
Lankaran,2025-12-24,11.653,75.17057,1.8089776,0.20000000298023224
Lankaran,2025-12-25,8.453,91.21749,15.844089,2.299999989569187
Lankaran,2025-12-26,7.003,78.68801,14.637663,13.299999937415123
Lankaran,2025-12-27,8.053,99.6608,3.8183763,0.0
Lankaran,2025-12-28,5.053,87.52454,16.568802,1.2000000104308128
Lankaran,2025-12-29,8.153,66.59017,2.3469126,0.5000000074505806
Lankaran,2025-12-30,10.5529995,49.090748,11.052058,2.0999999567866325
Lankaran,2025-12-31,10.353,61.86188,6.7565966,0.0
Lankaran,2026-01-01,8.8029995,88.77917,5.232399,0.20000000298023224
Lankaran,2026-01-02,4.203,81.12205,14.348156,13.000000037252903
Lankaran,2026-01-03,6.653,58.786877,2.1674871,0.0
Lankaran,2026-01-04,9.353,84.38409,7.596341,0.0
Lankaran,2026-01-05,12.403,58.557144,2.226477,0.0
Lankaran,2026-01-06,11.153,63.59063,3.4763772,0.0
Lankaran,2026-01-07,11.953,63.995464,3.3043609,0.0
Lankaran,2026-01-08,10.753,77.10638,2.0991426,0.0
Lankaran,2026-01-09,9.653,72.77559,7.2,0.0
Lankaran,2026-01-10,9.653,87.648865,8.404285,1.100000023841858
Lankaran,2026-01-11,11.003,82.02869,3.550155,0.6000000163912773
Lankaran,2026-01-12,12.653,66.631134,6.1305785,0.0
Lankaran,2026-01-13,9.903,99.00017,10.385547,2.100000023841858
Lankaran,2026-01-14,6.803,74.85647,7.2403865,7.800000049173832
Lankaran,2026-01-15,5.003,80.65465,12.145665,6.300000160932541
Lankaran,2026-01-16,8.153,68.02532,13.499999,3.100000075995922
Lankaran,2026-01-17,7.003,82.65391,11.534054,0.0
Lankaran,2026-01-18,6.153,94.943085,9.761578,6.1000000685453415
Lankaran,2026-01-19,5.803,94.27057,7.4520864,52.49999988079071
Lankaran,2026-01-20,2.1529999,78.218834,27.690763,70.40000009536743
Lankaran,2026-01-21,3.1529999,77.80816,0.742159,4.20000009983778
Lankaran,2026-01-22,4.703,82.065636,3.3043609,0.0
Lankaran,2026-01-23,2.8530002,68.63569,3.06,0.0
Lankaran,2026-01-24,5.503,87.25908,1.5484185,0.0
Lankaran,2026-01-25,6.803,73.800735,0.5091169,0.0
Lankaran,2026-01-26,8.953,91.5624,0.5091169,0.0
Lankaran,2026-01-27,5.3529997,90.68767,9.172938,5.20000009983778
Lankaran,2026-01-28,5.153,98.27483,2.7534704,1.9000000283122063
Lankaran,2026-01-29,9.3029995,71.95283,0.742159,1.9000000581145287
Lankaran,2026-01-30,9.703,77.472,6.778141,0.0
Lankaran,2026-01-31,16.153,66.03034,8.035746,0.0
Lankaran,2026-02-01,16.153,63.42233,7.0568266,0.0
Lankaran,2026-02-02,8.303,98.31745,8.65873,0.0
Lankaran,2026-02-03,10.453,86.83515,6.66,0.0
Lankaran,2026-02-04,6.1029997,91.69549,11.173057,10.100000105798244
Lankaran,2026-02-05,7.453,73.39708,15.281989,6.600000001490116
Lankaran,2026-02-06,6.1029997,96.93685,3.7971036,0.0
Lankaran,2026-02-07,9.203,85.24005,1.781909,0.0
Lankaran,2026-02-08,11.3029995,74.598145,4.91634,0.4000000059604645
Lankaran,2026-02-09,8.303,94.70356,5.634891,1.6999999955296516
Lankaran,2026-02-10,2.953,96.173065,13.83192,7.400000050663948
Lankaran,2026-02-11,2.8530002,89.21725,14.84318,25.7999999076128
Lankaran,2026-02-12,6.1029997,93.30581,3.4763772,0.5000000074505806
Lankaran,2026-02-13,10.753,92.604935,5.402999,0.20000000298023224
Lankaran,2026-02-14,17.753,59.066547,3.4576871,0.0
Lankaran,2026-02-15,16.153,70.58764,13.466357,0.5000000074505806
Lankaran,2026-02-16,14.603,80.32996,1.3708391,0.0
Lankaran,2026-02-17,16.453,58.74998,5.796447,0.0
Lankaran,2026-02-18,17.603,53.52232,6.9480934,0.0
Lankaran,2026-02-19,20.803,49.843716,20.219378,0.0
Lankaran,2026-02-20,11.853,53.67693,14.64209,0.0
Lankaran,2026-02-21,13.103,59.967266,7.0015144,0.0
Lankaran,2026-02-22,8.353,89.04661,8.854829,2.1000000461935997
Lankaran,2026-02-23,9.453,81.5466,9.016185,2.4000000432133675
Lankaran,2026-02-24,7.753,91.800064,11.13384,9.400000102818012
Lankaran,2026-02-25,11.203,69.376854,14.759999,2.2000000402331352
Lankaran,2026-02-26,11.253,87.205635,16.676977,0.10000000149011612
Lankaran,2026-02-27,9.5529995,89.14492,17.294992,10.70000021904707
Lankaran,2026-02-28,8.003,68.72199,14.2336645,16.30000003427267
Lankaran,2026-03-01,6.203,86.4128,7.8583965,4.699999913573265
Lankaran,2026-03-02,7.303,79.28852,1.6299692,15.400000154972076
Lankaran,2026-03-03,11.5529995,54.363487,17.935986,0.10000000149011612
Lankaran,2026-03-04,12.203,64.94522,8.43699,0.0
Lankaran,2026-03-05,10.0529995,68.18411,5.2323985,12.0
Lankaran,2026-03-06,12.503,65.46189,3.5455887,0.0
Lankaran,2026-03-07,8.253,82.52451,15.702356,2.1000000163912773
Lankaran,2026-03-08,6.653,92.04936,10.787993,25.200000047683716
Lankaran,2026-03-09,6.653,83.48402,8.107996,11.600000143051147
Lankaran,2026-03-10,7.1029997,84.41852,1.609969,19.50000011920929
Lankaran,2026-03-11,10.153,60.94599,16.666288,1.1000000163912773
Lankaran,2026-03-12,9.703,54.651154,11.196232,0.0
Lankaran,2026-03-13,10.253,63.83097,11.038858,0.0
Lankaran,2026-03-14,11.003,60.936268,16.740969,0.0
Lankaran,2026-03-15,10.653,81.426674,9.580668,0.9000000208616257
Lankaran,2026-03-16,12.703,79.26222,4.503598,7.500000044703484
Lankaran,2026-03-17,12.253,82.743034,15.14783,0.0
Lankaran,2026-03-18,13.903,72.07366,13.306615,0.30000000447034836
Lankaran,2026-03-19,13.153,76.96427,20.63023,0.0
Lankaran,2026-03-20,13.653,78.60707,15.742541,2.2000000402331352
Lankaran,2026-03-21,15.703,77.619194,12.931218,0.0
Lankaran,2026-03-22,14.003,75.56537,9.906544,0.0
Lankaran,2026-03-23,16.503,69.72329,4.4565907,3.999999985098839
Lankaran,2026-03-24,16.053,80.001976,9.914717,0.0
Lankaran,2026-03-25,14.253,77.395515,10.383987,0.0
Lankaran,2026-03-26,15.403,76.55343,12.594856,1.2000000476837158
Lankaran,2026-03-27,16.003,77.15551,10.185519,14.599999979138374
Lankaran,2026-03-28,13.5529995,92.75984,11.545284,2.600000038743019
Lankaran,2026-03-29,15.953,77.40221,7.289444,13.400000035762787
Lankaran,2026-03-30,19.203,63.26509,4.353619,0.0
Lankaran,2026-03-31,17.303,60.971664,8.209263,1.0
Lankaran,2026-04-01,18.253,62.220016,11.616626,0.0
Lankaran,2026-04-02,17.203,72.6767,18.11215,0.0
Lankaran,2026-04-03,19.803,69.0061,5.7628117,0.0
Lankaran,2026-04-04,18.153,66.455,21.928255,1.100000023841858
Lankaran,2026-04-05,16.253,70.84166,12.229406,0.5000000074505806
Lankaran,2026-04-06,17.603,61.863712,7.3997297,12.50000011920929
Lankaran,2026-04-07,16.903,68.65484,19.201874,0.0
Lankaran,2026-04-08,19.403,56.574577,7.24486,0.0
Lankaran,2026-04-09,11.953,84.96162,18.32202,1.7000000327825546
Lankaran,2026-04-10,15.003,84.453926,17.108522,0.0
Lankaran,2026-04-11,13.903,88.90392,10.783487,0.30000000447034836
Lankaran,2026-04-12,12.003,87.86188,9.567131,2.800000049173832
Lankaran,2026-04-13,12.203,88.76379,10.120099,5.50000012665987
Lankaran,2026-04-14,13.953,58.738087,12.140329,1.4000000208616257
Lankaran,2026-04-15,13.853,62.467842,15.926694,0.20000000298023224
Lankaran,2026-04-16,16.153,54.43319,15.275627,0.0
Lankaran,2026-04-17,15.953,60.242542,18.1041,0.0
Lankaran,2026-04-18,15.903,73.16599,21.366234,0.0
Lankaran,2026-04-19,20.353,73.00104,5.95906,0.800000011920929
Lankaran,2026-04-20,16.653,75.502556,6.130579,1.800000049173832
Lankaran,2026-04-21,11.903,86.974884,11.362834,11.200000077486038
Lankaran,2026-04-22,18.553,55.423634,14.618837,0.4000000059604645
Lankaran,2026-04-23,19.253,82.2567,11.013882,0.0
Lankaran,2026-04-24,16.203001,85.13818,6.689125,0.0
Lankaran,2026-04-25,20.953,42.860394,18.553972,0.0
Shaki,2020-01-01,6.5435,61.16378,7.42159,0.0
Shaki,2020-01-02,5.8435,73.89033,3.8939953,0.0
Shaki,2020-01-03,2.6434999,86.35479,9.028754,11.100000031292439
Shaki,2020-01-04,4.2435,79.97077,7.653705,0.30000000447034836
Shaki,2020-01-05,4.9935,63.523705,2.5455842,0.0
Shaki,2020-01-06,5.1435,65.445526,3.4152596,0.0
Shaki,2020-01-07,6.5435,42.830402,6.849467,0.0
Shaki,2020-01-08,5.4935,43.335423,5.0528407,0.0
Shaki,2020-01-09,4.1935,47.627415,3.8268526,0.0
Shaki,2020-01-10,3.7935,77.91014,2.0364676,0.0
Shaki,2020-01-11,2.2935,82.04236,3.9763298,3.3000000715255737
Shaki,2020-01-12,4.6435,61.145893,11.770403,0.0
Shaki,2020-01-13,4.8935,70.33044,3.7585104,0.0
Shaki,2020-01-14,4.5435,56.96072,2.3051248,0.0
Shaki,2020-01-15,3.2435002,67.46263,8.427383,0.0
Shaki,2020-01-16,1.6435,86.88026,4.452954,8.299999974668026
Shaki,2020-01-17,0.6934999,89.688286,12.768586,12.900000132620335
Shaki,2020-01-18,4.8935,33.923775,5.8048253,0.0
Shaki,2020-01-19,0.49349988,87.40308,6.4096174,0.7000000104308128
Shaki,2020-01-20,-1.0565001,75.39581,3.7585104,1.0000000149011612
Shaki,2020-01-21,2.6434999,68.08477,6.725354,0.0
Shaki,2020-01-22,3.3435001,62.664597,11.384198,0.0
Shaki,2020-01-23,5.9435,52.846962,18.079027,0.0
Shaki,2020-01-24,2.8934999,41.73132,19.083395,0.0
Shaki,2020-01-25,0.49349988,49.545982,15.463246,0.0
Shaki,2020-01-26,5.2935,36.383324,17.339897,0.0
Shaki,2020-01-27,4.5435,61.802258,5.0911684,0.0
Shaki,2020-01-28,8.643499,26.640024,7.289444,0.0
Shaki,2020-01-29,10.393499,25.020779,11.988594,0.0
Shaki,2020-01-30,10.343499,55.214584,12.879752,0.0
Shaki,2020-01-31,11.9935,53.335182,8.311245,0.0
Shaki,2020-02-01,1.5935,91.730415,4.379589,9.599999904632568
Shaki,2020-02-02,3.9935002,71.70137,7.42159,1.3000000193715096
Shaki,2020-02-03,9.143499,55.095608,17.174677,0.0
Shaki,2020-02-04,10.4935,50.149826,19.09358,0.0
Shaki,2020-02-05,8.7935,50.961002,7.928178,0.0
Shaki,2020-02-06,15.2935,48.84715,17.10284,0.0
Shaki,2020-02-07,15.743499,41.370445,9.0645685,0.0
Shaki,2020-02-08,4.1435,89.00695,10.464797,21.399999983608723
Shaki,2020-02-09,-2.4565,79.26149,9.290511,31.000000089406967
Shaki,2020-02-10,-2.6065001,64.88037,4.39436,0.30000000447034836
Shaki,2020-02-11,0.3434999,47.975056,7.5942082,0.0
Shaki,2020-02-12,3.1434999,39.892395,18.171976,0.0
Shaki,2020-02-13,6.8434997,50.602234,12.303366,0.0
Shaki,2020-02-14,4.3935,46.786415,15.072783,0.20000000298023224
Shaki,2020-02-15,5.6435,47.330112,6.5693827,0.0
Shaki,2020-02-16,6.0935,41.257545,4.198285,0.0
Shaki,2020-02-17,2.8934999,79.772964,3.7064266,2.9000000581145287
Shaki,2020-02-18,6.7435,60.54884,5.7599998,0.20000000298023224
Shaki,2020-02-19,10.4935,54.86079,7.5685663,0.0
Shaki,2020-02-20,6.6935,74.837296,2.0364676,0.20000000298023224
Shaki,2020-02-21,11.2435,64.73089,6.763786,0.6000000089406967
Shaki,2020-02-22,7.7435,79.0764,5.3517847,0.0
Shaki,2020-02-23,13.1935,53.467216,11.525623,0.0
Shaki,2020-02-24,13.7935,46.0848,11.874544,0.0
Shaki,2020-02-25,6.8434997,52.704,25.006397,0.20000000298023224
Shaki,2020-02-26,6.7435,40.98325,2.2768397,0.20000000298023224
Shaki,2020-02-27,11.343499,42.972176,7.9932976,0.0
Shaki,2020-02-28,16.393501,39.689808,16.641972,0.0
Shaki,2020-02-29,14.343499,41.5553,13.281023,0.0
Shaki,2020-03-01,12.5435,55.593857,10.739832,0.5000000149011612
Shaki,2020-03-02,4.5935,83.231346,3.4152596,1.8000000417232513
Shaki,2020-03-03,12.343499,54.188812,7.653705,0.0
Shaki,2020-03-04,14.2935,53.94627,3.8268526,0.0
Shaki,2020-03-05,16.893501,46.634106,4.0249224,0.0
Shaki,2020-03-06,15.843499,51.436428,12.181625,0.0
Shaki,2020-03-07,12.9935,53.03942,5.692099,0.0
Shaki,2020-03-08,13.843499,58.914257,2.968636,0.0
Shaki,2020-03-09,14.0435,56.96039,3.396233,0.0
Shaki,2020-03-10,14.143499,51.514297,4.896529,0.0
Shaki,2020-03-11,18.2935,37.51301,10.195057,0.0
Shaki,2020-03-12,20.893501,37.999557,8.699793,0.0
Shaki,2020-03-13,14.643499,59.722404,5.771239,0.0
Shaki,2020-03-14,12.4935,75.3128,8.049845,0.30000000447034836
Shaki,2020-03-15,13.143499,73.16188,16.075521,3.2000000551342964
Shaki,2020-03-16,7.5934997,84.181435,7.8954163,5.8000000193715096
Shaki,2020-03-17,2.6434999,89.52101,10.8955765,22.19999999552965
Shaki,2020-03-18,4.2935,67.443115,10.948973,5.500000089406967
Shaki,2020-03-19,9.893499,61.099445,8.647496,12.500000022351742
Shaki,2020-03-20,10.5435,63.897503,6.297428,0.0
Shaki,2020-03-21,7.8434997,78.539856,7.628263,6.500000044703484
Shaki,2020-03-22,9.893499,61.316406,4.6938252,1.1000000163912773
Shaki,2020-03-23,13.593499,56.846073,5.0142193,0.0
Shaki,2020-03-24,14.4935,57.271572,2.968636,0.0
Shaki,2020-03-25,11.7435,62.19071,4.0249224,0.0
Shaki,2020-03-26,13.593499,43.78299,5.0528407,2.100000038743019
Shaki,2020-03-27,14.2435,42.125668,3.671294,0.0
Shaki,2020-03-28,15.593499,46.75771,12.261157,0.0
Shaki,2020-03-29,11.7935,50.330368,3.396233,0.0
Shaki,2020-03-30,13.2435,54.426334,15.03835,1.900000050663948
Shaki,2020-03-31,14.4435,48.95422,14.291592,2.000000037252903
Shaki,2020-04-01,16.9935,43.220284,9.227524,2.699999988079071
Shaki,2020-04-02,9.9435,88.27324,15.175612,16.599999986588955
Shaki,2020-04-03,14.2935,55.466137,10.137692,0.10000000149011612
Shaki,2020-04-04,7.8935,85.097046,5.3999996,1.4000000357627869
Shaki,2020-04-05,14.2935,62.356274,6.6185193,1.0000000149011612
Shaki,2020-04-06,12.7435,76.38136,9.531505,0.0
Shaki,2020-04-07,1.3935,83.43617,12.371645,26.100000023841858
Shaki,2020-04-08,2.2935,63.830067,2.8116899,4.900000095367432
Shaki,2020-04-09,8.6935,50.56224,5.00128,0.0
Shaki,2020-04-10,11.9935,50.5657,6.696387,0.0
