City,Date,NDBI,NDVI
Ganja,2020-03-04,0.1502067851109885,0.17709412688506915
Ganja,2020-03-04,0.09990609224721181,0.19538026704285322
Ganja,2020-03-09,0.13544039657922619,0.1658236506127951
Ganja,2020-03-09,0.06739663709344534,0.1197319418568302
Ganja,2020-03-12,0.1391049199832318,0.202014205467391
Ganja,2020-03-12,0.1493232089233104,0.17598853566409134
Ganja,2020-03-12,0.08464539555641944,0.20815227262331004
Ganja,2020-04-18,0.1503370435611817,0.2834369932290623
Ganja,2020-04-18,0.08732990602527645,0.2856928893715224
Ganja,2020-04-18,0.11095016916531387,0.23240439444654779
Ganja,2020-04-18,0.005506578987413386,0.3020372427494722
Ganja,2020-05-01,-0.038170289630665245,0.33311198471944453
Ganja,2020-05-03,0.0073467299729338,0.300861981995681
Ganja,2020-05-03,-0.040705122436591086,0.3352177360123302
Ganja,2020-05-13,-0.004246208040417933,0.44415353070967556
Ganja,2020-05-13,0.012389720945938165,0.3390278488474031
Ganja,2020-05-16,-0.04581665057006793,0.4868988691683966
Ganja,2020-05-16,-0.06019079235140105,0.4511503993962105
Ganja,2020-05-16,-0.010634784695603867,0.3621265912743768
Ganja,2020-05-16,-0.06798645253780847,0.38894953532293797
Ganja,2020-05-18,-0.04046673330050618,0.12390169688714868
Ganja,2020-05-21,-0.07913406540482666,0.49637430770297175
Ganja,2020-05-21,-0.0312486962649896,0.3734737028128336
Ganja,2020-05-21,-0.07063920595987971,0.37108534407889043
Ganja,2020-05-26,-0.07841958228951228,0.5431810274706508
Ganja,2020-05-26,-0.07080657142104749,0.47293921634222835
Ganja,2020-05-26,-0.028061677664894258,0.39793019465823265
Ganja,2020-05-26,-0.06341867009504701,0.3887339042558805
Ganja,2020-05-28,-0.06280142226229579,0.501863796826076
Ganja,2020-05-28,-0.04316796529736361,0.4294542504433066
Ganja,2020-05-28,-0.053593105466174025,0.3323687864766344
Ganja,2020-05-31,-0.06823467864116399,0.5199191555578571
Ganja,2020-05-31,-0.04733132577885314,0.44165540633000167
Ganja,2020-05-31,-0.03819366066381335,0.3633899198857209
Ganja,2020-06-02,-0.13378410994975062,0.09145212210405777
Ganja,2020-06-02,-0.13443297579207059,0.15849092039457396
Ganja,2020-06-05,-0.03877529289707717,0.41375000734223344
Ganja,2020-06-05,0.0014178280850307506,0.31629284089357546
Ganja,2020-06-05,-0.032322972775764056,0.33933431118012025
Ganja,2020-06-07,-0.03820908718803059,0.4915815243206713
Ganja,2020-06-07,-0.0200087660411382,0.2783667184415421
Ganja,2020-06-07,0.006138456623250638,0.3482620149665626
Ganja,2020-06-07,-0.02823410785185699,0.344329803611591
Ganja,2020-06-10,-0.028213763671151294,0.455186583675429
Ganja,2020-06-10,-0.016269520233987613,0.3885139456771259
Ganja,2020-06-10,0.020070352673448286,0.3181575222035105
Ganja,2020-06-10,-0.02045438335643565,0.3193047978182979
Ganja,2020-06-15,-0.01781755793895845,0.4595683749785845
Ganja,2020-06-15,0.02607017622346285,0.31709806924558515
Ganja,2020-06-15,-0.0141125678422739,0.3212361473586679
Ganja,2020-06-17,-0.009227777328992787,0.3907303712589859
Ganja,2020-06-17,0.025075329438454655,0.2708039206361102
Ganja,2020-06-20,0.0015708111907068198,0.4121878497692228
Ganja,2020-06-20,0.0028125882573239937,0.3575457866412532
Ganja,2020-06-20,0.030829807570372385,0.26887239987613565
Ganja,2020-06-20,-0.011243802165109616,0.29366027343868645
Ganja,2020-06-22,0.029007649838053394,0.34280492556572095
Ganja,2020-06-22,0.011951605997023497,0.28922584182598204
Ganja,2020-06-25,0.013374610728074195,0.26354555210091374
Ganja,2020-06-30,-0.26052551991334555,0.13222767327872095
Ganja,2020-07-02,0.02409465621313806,0.265492222130331
Ganja,2020-07-05,0.03431524174260385,0.32580358957242056
Ganja,2020-07-05,0.02000704541016927,0.2670269950829954
Ganja,2020-07-07,0.06246846587201793,0.3456670206085479
Ganja,2020-07-07,0.04564418401782484,0.3144790220659138
Ganja,2020-07-07,0.07035038674888133,0.24655341166678685
Ganja,2020-07-07,0.018144964566989462,0.27296065771587613
Ganja,2020-07-15,0.0401397613685776,0.33624107437170525
Ganja,2020-07-15,0.025665374293084936,0.28332251628991817
Ganja,2020-07-17,0.07292411532177151,0.34539053215726206
Ganja,2020-07-17,0.05121845415812793,0.32240202999982953
Ganja,2020-07-17,0.08422672196136373,0.2405241395699325
Ganja,2020-07-17,0.02309148577433117,0.28260157327268015
Ganja,2020-07-20,0.06622750303163351,0.33991649509865124
Ganja,2020-07-20,0.024666217717532413,0.2097405071590253
Ganja,2020-07-20,0.0876022688333765,0.23115813119188686
Ganja,2020-07-20,0.02003983735931645,0.2765685527505461
Ganja,2020-07-27,0.05976834098570617,0.3520491238701848
Ganja,2020-07-27,0.041540784222391346,0.34117243956560034
Ganja,2020-07-27,0.0795331328005884,0.2524069866780975
Ganja,2020-07-27,0.020429503350108992,0.2983949079288345
Ganja,2020-08-01,-0.028692686402661205,0.019429927925815004
Ganja,2020-08-01,-0.02136964335175007,0.18317868305838025
Ganja,2020-08-06,0.02747424588493054,0.36121298136508445
Ganja,2020-08-06,0.05279407167755517,0.289050733808741
Ganja,2020-08-06,0.009801916298182296,0.3094564682938192
Ganja,2020-08-09,0.013365593543537113,0.4202098131076597
Ganja,2020-08-09,0.012468196444102483,0.37020613605714914
Ganja,2020-08-09,0.05013537389621778,0.2892757918869272
Ganja,2020-08-09,0.002080772378036619,0.30988722596925494
Ganja,2020-08-21,0.03849687264072411,0.282309616781359
Ganja,2020-08-21,0.038482742662562686,0.1423065557746499
Ganja,2020-08-21,0.023713946498638085,0.26321416087500776
Ganja,2020-08-26,0.004163248399066326,0.40079626213187663
Ganja,2020-08-26,0.01631064747224886,0.3708969917673412
Ganja,2020-08-26,0.028222193902021946,0.2808185572535459
Ganja,2020-08-26,-0.0006505462441412364,0.327884542154413
Ganja,2020-08-29,-0.0033461347142873694,0.44252893523474396
Ganja,2020-08-29,0.018779471163659116,0.36474081342237824
Ganja,2020-08-31,0.0016885949895289584,0.36194113580162085
Ganja,2020-08-31,0.02321984872606497,0.349680262389416
Ganja,2020-08-31,0.02935737787183123,0.2822194350416577
Ganja,2020-08-31,0.005750205305643011,0.3184544132273665
Ganja,2020-09-05,0.00842908612777289,0.4373828440040132
Ganja,2020-09-05,0.032641989375669075,0.3695275413317216
Ganja,2020-09-05,0.02502719793487016,0.3278994141078442
Ganja,2020-09-05,0.008532168768056118,0.32248580191164705
Ganja,2020-09-10,0.036608920616996755,0.2827676744171468
Ganja,2020-09-10,0.01454970321237454,0.26807907320094065
Ganja,2020-09-13,0.0132546408959328,0.3545590258476254
Ganja,2020-09-13,0.019816844459848416,0.2240070076780568
Ganja,2020-09-13,0.006647949832020876,0.2515051467084045
Ganja,2020-09-18,-0.004859859242597016,0.2526650229932249
Ganja,2020-09-18,0.019504828760284285,0.2583493363125063
Ganja,2020-09-18,0.012491061142939694,0.2705340266754969
Ganja,2020-09-25,-0.018339920402133086,0.048878009756801184
Ganja,2020-10-03,0.061718067296278024,0.38576068518438084
Ganja,2020-10-03,0.05545040409591133,0.3574168171800741
Ganja,2020-10-03,0.06947800765766936,0.297511711191075
Ganja,2020-10-03,0.03434218557118333,0.30486900899392205
Ganja,2020-10-08,0.02991071736551715,0.29861020827533885
Ganja,2020-10-08,0.015100089834391555,0.2775333868630125
Ganja,2020-10-10,0.05830818752690738,0.2807696995595045
Ganja,2020-10-10,0.0552658415922755,0.3203651278972354
Ganja,2020-10-10,0.0577843316104236,0.21021783776016212
Ganja,2020-10-10,0.027442681115646364,0.29085539655584436
Ganja,2020-10-13,0.050955978843086794,0.2026980092319426
Ganja,2020-10-13,0.03979153150132939,0.21251878457523002
Ganja,2020-10-13,0.05774031828677447,0.17446626625110917
Ganja,2020-10-13,0.036678655618490055,0.2892905713854765
Ganja,2020-10-15,0.08232601525482666,0.291823144312139
Ganja,2020-10-15,0.0757682907894301,0.3138543233670121
Ganja,2020-10-15,0.07450021966356966,0.2126027363103126
Ganja,2020-10-15,0.0376943866853485,0.27023129634785265
Ganja,2020-10-18,0.05549633290231382,0.1786358405319602
Ganja,2020-10-18,0.039659432327914794,0.18447333910636415
Ganja,2020-10-18,0.08274467939137355,0.2351266691065263
Ganja,2020-10-20,0.11853597819461882,0.2754352264153322
Ganja,2020-10-20,0.10408916596953444,0.2283147590315974
Ganja,2020-10-20,0.04669172690617343,0.2617936677793467
Ganja,2020-10-23,0.12694695677137025,0.3282727270032993
Ganja,2020-10-23,0.08603432658673964,0.3240060444353601
Ganja,2020-10-23,0.10565557112266101,0.2554486698943646
Ganja,2020-10-23,0.045738742683655215,0.29293289123482974
Ganja,2020-10-25,0.14323198995116254,0.31357923497743073
Ganja,2020-10-25,0.0984017351261248,0.31142611836100076
Ganja,2020-10-25,0.10550948246640249,0.2475850398343431
Ganja,2020-10-25,0.04309765232449379,0.2920291058173618
Ganja,2020-10-28,-0.047700041466782854,0.007800863885905337
Ganja,2020-10-30,0.15160246740485886,0.2584500831222657
Ganja,2020-10-30,0.07224174202847863,0.17168879531615153
Ganja,2020-10-30,0.12043872100641642,0.21646654521214442
Ganja,2020-10-30,0.035291209080408115,0.17279106747098383
Ganja,2020-11-09,0.1016011513477165,0.14419024511981043
Ganja,2020-11-09,0.07271385247972742,0.173030539879945
Ganja,2020-11-09,0.0796527035514604,0.139164298469519
Ganja,2020-11-09,0.046750205426636694,0.2915991833738744
Ganja,2020-11-14,0.028449479988417986,0.07899586625178472
Ganja,2020-11-22,0.09877962513984719,0.28250802315729495
Ganja,2020-11-24,0.192019727322699,0.29360928564169536
Ganja,2020-11-24,0.1343463424533656,0.28513595209597065
Ganja,2020-11-24,0.131441944456095,0.23607375659991478
Ganja,2020-11-24,0.06511878855336514,0.2898886589650962
Ganja,2020-11-27,0.12488436802163523,0.21661583051055164
Ganja,2020-12-02,0.1901036778294798,0.273083510041307
Ganja,2020-12-02,0.13272151626421225,0.26292691917828
Ganja,2020-12-02,0.14545792860659765,0.20651006730695573
Ganja,2020-12-12,-0.12840423564617792,0.009608473594973892
Ganja,2020-12-19,0.20574544882293416,0.3517977989763302
Ganja,2020-12-27,0.2191956618044262,0.35426095563608906
Ganja,2020-12-27,0.10676234011206467,0.2637425039227575
Ganja,2020-12-27,0.11765426361490577,0.23079720543745444
Ganja,2020-12-27,0.08292767172629563,0.270735733664964
Ganja,2021-01-01,0.10107163336693861,0.11247455414231809
Ganja,2021-01-03,0.19122985071375617,0.2523145915394199
Ganja,2021-01-08,0.1425059580947747,0.2787979395880942
Ganja,2021-01-08,0.020654190264037073,0.1200249947916734
Ganja,2021-01-21,-0.15313004489923782,0.10093703431585088
Ganja,2021-01-21,-0.3090849309293278,0.0964098581796878
Ganja,2021-01-21,-0.11249873012194642,0.09043071693495004
Ganja,2021-01-23,-0.006173689201213812,0.2051706344078132
Ganja,2021-01-23,0.04050255922792891,0.24746894541093414
Ganja,2021-01-26,-0.19224278322655913,0.1347436301171086
Ganja,2021-02-02,0.09943654598100352,0.11868787499271284
Ganja,2021-02-02,0.08222649216237708,0.136532445658867
Ganja,2021-02-02,0.10352462620846889,0.26651272291241923
Ganja,2021-02-05,-0.04629168976508944,0.13965241198671371
Ganja,2021-02-10,0.19052177173027163,0.2543844590249825
Ganja,2021-02-10,0.15056961279061162,0.2558699168379455
Ganja,2021-02-10,0.09374034439214568,0.1091585100924806
Ganja,2021-02-10,0.11130864413704689,0.23870874805402842
Ganja,2021-02-12,0.11485936048719878,0.1310144819853498
Ganja,2021-02-22,-0.25301128525222927,0.1769052423894803
Ganja,2021-02-22,-0.5253880211437114,0.06726953458703289
Ganja,2021-02-22,-0.12985063197257185,0.24283951421528274
Ganja,2021-02-27,-0.15218368338477037,0.17817544931047036
Ganja,2021-02-27,-0.0019480372054664404,0.12028979631860853
Ganja,2021-02-27,-0.08462214786767622,0.1621461060574523
Ganja,2021-02-27,0.05100610953308542,0.241947899658448
Ganja,2021-03-04,0.09166085476682016,0.23769039936050673
Ganja,2021-03-07,0.04419731665111395,0.197758606238445
Ganja,2021-03-07,0.025123535611238947,0.20800957986927146
Ganja,2021-03-09,-0.10647405325663283,0.25517800620020165
Ganja,2021-03-09,-0.24716178868839414,0.1757999121887612
Ganja,2021-03-09,-0.05808330707019297,0.2896330890647298
Ganja,2021-03-29,0.06338552109607486,0.3051883355207535
Ganja,2021-03-29,0.003436589208331813,0.3186988442081416
Ganja,2021-04-08,0.11961158008154227,0.2724502557795551
Ganja,2021-04-08,0.025119761824085634,0.20519790907152888
Ganja,2021-04-08,0.07476378296315658,0.2502346290794838
Ganja,2021-04-08,-0.025666896879444717,0.22676586999710258
Ganja,2021-04-16,-0.006408387535207719,0.406872208392233
Ganja,2021-04-16,0.03891597759037292,0.32420439817044033
Ganja,2021-04-16,-0.07074154485181454,0.39862688882726915
Ganja,2021-04-18,-0.011294859227161325,0.3495357414505302
Ganja,2021-04-18,0.024669012628317867,0.2931079347981701
Ganja,2021-04-18,-0.07050118288671002,0.36537456042551963
Ganja,2021-04-23,0.006388996008738759,0.4464572083381933
Ganja,2021-04-23,-0.03823349525233079,0.44419954672518663
Ganja,2021-04-23,-0.08753498193035691,0.42455992820288174
Ganja,2021-05-08,-0.04678918657730267,0.382277382128419
Ganja,2021-05-13,-0.12295976989127654,0.3027666324027934
Ganja,2021-05-13,-0.14238013101954852,0.3683370313715692
Ganja,2021-05-16,-0.1255289318826049,0.5699833348731247
Ganja,2021-05-16,-0.11670247357432455,0.5113583556560891
Ganja,2021-05-16,-0.0657590453640402,0.29767195486016845
Ganja,2021-05-16,-0.08481487552895774,0.2965990304792804
Ganja,2021-05-21,-0.12768355862539868,0.5641836818538045
Ganja,2021-05-21,-0.07077204948764704,0.3214792993688922
Ganja,2021-05-21,-0.05595915636637138,0.2903202344145821
Ganja,2021-05-21,-0.05521227143529421,0.272198168233617
Ganja,2021-05-31,-0.11613378019974932,0.5568712433564794
Ganja,2021-05-31,-0.06624441323704339,0.45394720665104904
Ganja,2021-05-31,-0.05150822741678286,0.4077898702405065
Ganja,2021-05-31,-0.05090331383328851,0.3883560519713925
Ganja,2021-06-02,-0.08845713984074884,0.5160853779925718
Ganja,2021-06-02,-0.03829639838024404,0.2922537038503665
Ganja,2021-06-02,-0.03942849768458272,0.3856604425341026
Ganja,2021-06-02,-0.03758369960982129,0.2584353911384078
Ganja,2021-06-05,-0.10001838984078937,0.5246269012191084
Ganja,2021-06-05,-0.05557520710226718,0.42959817789204463
Ganja,2021-06-05,-0.03717972570693062,0.3797304152932187
Ganja,2021-06-05,-0.045582407454641594,0.3594581265522834
Ganja,2021-06-07,-0.036169855591515296,0.4130707390719684
Ganja,2021-06-07,-0.036088202876766035,0.35480095337531475
Ganja,2021-06-17,-0.017044345722419068,0.3683959948487414
Ganja,2021-06-17,0.0006057015217988904,0.3073717151904233
Ganja,2021-06-17,-0.02443144532952856,0.2501631814702015
Ganja,2021-06-20,-0.03292888630743426,0.29591762783343734
Ganja,2021-06-20,-0.029520823697751795,0.37986492521937665
Ganja,2021-06-20,-0.0025710939527204086,0.32845247775885117
Ganja,2021-06-20,-0.030965215892925575,0.3397145821730647
Ganja,2021-06-22,-0.024869762875774904,0.2922961771200356
Ganja,2021-06-22,-0.016047559606308076,0.26111788305688005
Ganja,2021-06-22,-0.0027591379579776044,0.22110982465029264
Ganja,2021-06-22,-0.030408010862638557,0.24806215507778426
Ganja,2021-06-25,-0.02608401848433851,0.2803040074682168
Ganja,2021-06-25,-0.020168025415534207,0.37782929028071555
Ganja,2021-06-25,-0.0018964167186329322,0.21396923704343535
Ganja,2021-06-25,-0.02738120965580815,0.3270846180300653
Ganja,2021-06-27,-0.4047282772801523,0.054722999051975925
Ganja,2021-07-02,0.03537693509887908,0.3768427584920689
Ganja,2021-07-02,0.035509793109540944,0.3350088585283474
Ganja,2021-07-02,0.051159508826215803,0.27878614401041996
Ganja,2021-07-02,0.020932007304760403,0.28915506449127737
Ganja,2021-07-05,0.02243575024022449,0.3793492810463928
Ganja,2021-07-05,0.01632578336761418,0.34329964830413684
Ganja,2021-07-05,0.04121587341749751,0.2786307147076503
Ganja,2021-07-05,0.005826879701722479,0.29351767037010634
Ganja,2021-07-12,0.05206622523111741,0.36417049591979034
Ganja,2021-07-12,0.01354016498575173,0.2380956123014747
Ganja,2021-07-12,0.06204590437844338,0.26986466900050005
Ganja,2021-07-12,0.010229341934918026,0.2968273160009495
Ganja,2021-07-17,0.05601823772503701,0.35240185884233266
Ganja,2021-07-17,0.011243350833263995,0.24428716252699612
Ganja,2021-07-17,0.06450909804777215,0.260134617418945
Ganja,2021-07-17,0.000682761127060656,0.31587236851188316
Ganja,2021-07-20,-0.033170971311742965,0.22970247187996296
Ganja,2021-07-20,-0.03434459111841609,0.20063024706063268
Ganja,2021-07-22,0.06758618396737934,0.2551897252440828
Ganja,2021-07-22,0.02611896511098778,0.31378174113416457
Ganja,2021-07-22,0.06384622038465518,0.18512931641951025
Ganja,2021-07-27,0.08631824990346033,0.31389437505487483
Ganja,2021-07-27,0.04025703176650257,0.32445027601427245
Ganja,2021-07-27,0.08972708131480027,0.2289706474768674
Ganja,2021-07-27,0.017672574192750156,0.29567632278981765
Ganja,2021-08-04,0.08316429507945758,0.3301616525140117
Ganja,2021-08-04,0.01937625139016159,0.21951341749629014
Ganja,2021-08-04,0.09004562947223244,0.23926023751487832
Ganja,2021-08-04,0.01792035649124635,0.2968510565896506
Ganja,2021-08-06,0.09182556830545413,0.3124610805517261
Ganja,2021-08-06,0.03104035530041136,0.22023861924800445
Ganja,2021-08-06,0.06446017411808361,0.15533070610866018
Ganja,2021-08-06,0.022692677400389723,0.28702974588408925
Ganja,2021-08-11,0.09105888206523312,0.2982375887127399
Ganja,2021-08-11,0.08301699559078836,0.22105635279855956
Ganja,2021-08-14,0.06295553432451877,0.21708891722586887
Ganja,2021-08-14,0.04214837155410161,0.16435951340118707
Ganja,2021-08-16,0.10641922034367411,0.27248147545448503
Ganja,2021-08-16,0.0572859426577314,0.3040470341071892
Ganja,2021-08-16,0.09399073255867978,0.20552865673873785
Ganja,2021-08-16,0.03001993937876906,0.2634966191361136
Ganja,2021-08-19,0.09775528615865077,0.27960918878177554
Ganja,2021-08-19,0.04983604778925846,0.27988158626618964
Ganja,2021-08-19,0.09634909791106681,0.2023765302178124
Ganja,2021-08-21,0.11285452949910924,0.286423845277872
Ganja,2021-08-21,0.04264313927372098,0.20516639843140536
Ganja,2021-08-21,0.10175577925212416,0.2094484363123146
Ganja,2021-08-21,0.03722014422911735,0.25998400184102516
Ganja,2021-08-24,0.09395535077199835,0.2693291766027992
Ganja,2021-08-24,0.04605998092530611,0.15927505335242242
Ganja,2021-08-24,-0.0078095218183970635,0.21090458245646013
Ganja,2021-08-26,0.11498927642633464,0.23905865202178916
Ganja,2021-08-26,0.0758679532393093,0.2788177127411988
Ganja,2021-08-26,0.10607899191018054,0.16562445737708187
Ganja,2021-08-26,0.04752628637701281,0.24459813808739694
Ganja,2021-08-29,0.11623415742335229,0.2758878711398032
Ganja,2021-08-29,0.048352917861233635,0.18457881435416532
Ganja,2021-08-29,0.07783211561011032,0.1292772685504047
Ganja,2021-08-29,0.030357462293670527,0.17687597745593317
Ganja,2021-08-31,0.12057178199554383,0.23694418892393276
Ganja,2021-08-31,0.0753897714684904,0.2431372354395369
Ganja,2021-08-31,0.09548843642282709,0.15121517975381013
Ganja,2021-08-31,0.044351910865615206,0.24235828446010754
Ganja,2021-09-10,-0.005045676491193535,0.1713841159743155
Ganja,2021-09-13,0.062464701903799665,0.12198466155110722
Ganja,2021-09-13,0.04234586031915617,0.19629889460891858
Ganja,2021-09-15,0.11738343456254492,0.25345204739234256
Ganja,2021-09-15,0.07405805497351496,0.24719425503146147
Ganja,2021-09-15,0.09727279876754596,0.16434468409387054
Ganja,2021-09-15,0.04077450766714072,0.23410778935644572
Ganja,2021-09-18,0.030639949759939666,0.23999573193040694
Ganja,2021-09-20,0.12903146182179132,0.2894655077785064
Ganja,2021-09-20,0.0612782450309184,0.18567769404442924
Ganja,2021-09-20,0.11538515372811389,0.2113788173392458
Ganja,2021-09-20,0.05441866834640632,0.25425769129034054
Ganja,2021-09-25,0.043947963785978275,0.2691302216584213
Ganja,2021-09-25,0.015656956952204763,0.2891997807583306
Ganja,2021-09-28,0.021005870550711743,0.0947580450685703
Ganja,2021-10-10,-0.12515020082113829,-0.004626841275279912
Ganja,2021-10-13,0.049601256647518584,0.37419191959128467
Ganja,2021-10-13,0.014277979331254445,0.3008495543740582
Ganja,2021-10-20,0.033876955176971105,0.2364688375629868
Ganja,2021-10-23,0.06913217879025989,0.43470674562240164
Ganja,2021-10-23,0.020457348168069593,0.22401078662121413
Ganja,2021-10-23,0.03155898795432763,0.1945601671083779
Ganja,2021-10-23,0.005741746107143427,0.205368697945273
Ganja,2021-10-28,0.03649531960339675,0.2154940299676396
Ganja,2021-10-28,0.021403082807097407,0.2262045831045556
Ganja,2021-10-28,0.031330545645520076,0.19673729591252734
Ganja,2021-10-28,0.006778629049103976,0.20742358720873483
Ganja,2021-11-02,0.07314211411555652,0.3355110565116416
Ganja,2021-11-02,0.04212862753002953,0.3242636945292107
Ganja,2021-11-09,0.05125421093076823,0.2122562979683356
Ganja,2021-11-09,0.08204500940611456,0.36582020618142275
Ganja,2021-11-09,0.03782696228002758,0.1968967958898722
Ganja,2021-11-09,0.04277981232645201,0.3133484737617761
Ganja,2021-11-14,0.04659010428178451,0.2410549551456454
Ganja,2021-11-17,-0.1483479588068262,-0.0028439523399695537
Ganja,2021-11-19,0.02789211076180358,0.08675254309702503
Ganja,2021-11-22,0.07282229080741864,0.42356570860397513
Ganja,2021-11-22,0.03364669390469703,0.19842875704813015
Ganja,2021-11-22,0.03224019880923004,0.19083739629543897
Ganja,2021-11-22,0.02159822130005325,0.18262211885309323
Ganja,2021-11-24,0.10923572561367317,0.3734519264916853
Ganja,2021-11-24,0.07090258553385358,0.2943471911844088
Ganja,2021-11-27,0.011159161686375945,0.44520698239579704
Ganja,2021-11-27,0.010229232530460515,0.3809477493302645
Ganja,2021-11-27,0.020804552875360757,0.41853947922025164
Ganja,2021-11-27,0.007613856240670525,0.1975786054774638
Ganja,2021-11-29,0.07514761374414153,0.33558885014101264
Ganja,2021-11-29,0.06956213660703299,0.3731212285912239
Ganja,2021-11-29,0.059874170597179525,0.33456429719352065
Ganja,2021-12-02,0.10208820337379743,0.5763744883491758
Ganja,2021-12-02,0.015388583281560269,0.22158041028174952
Ganja,2021-12-02,0.030590942604147797,0.4002626021885001
Ganja,2021-12-04,0.03416559517449497,0.21849118330061856
Ganja,2021-12-04,0.08690264176081967,0.42519702726120767
Ganja,2021-12-04,0.053859363155223994,0.4201340138889803
Ganja,2021-12-07,0.04249083489720985,0.38542684726622317
Ganja,2021-12-07,0.018362858644497316,0.279804506926629
Ganja,2021-12-09,-0.011556220647205602,0.19263282321750147
Ganja,2021-12-14,-0.1924834359592986,-0.00632173275013257
Ganja,2021-12-19,0.05919697863629482,0.353058492017533
Ganja,2021-12-22,-0.22419663857275088,0.31328454612014006
Ganja,2021-12-22,-0.41457783189341596,0.20859351298121762
Ganja,2021-12-27,-0.12100185218298032,0.1349032126712191
Ganja,2021-12-27,0.0045907602894071945,0.3502607819356423
Ganja,2021-12-27,-0.1283373198579062,0.13013866171177194
Ganja,2021-12-27,0.029902400848307188,0.33654214978406893
Ganja,2021-12-29,0.032204245548399055,0.3167823431336955
Ganja,2021-12-29,-0.07326798854307313,0.2718318815643156
Ganja,2021-12-29,0.04196313587298285,0.32668504766613543
Ganja,2022-01-03,0.03452612726540694,0.18141419710021228
Ganja,2022-01-03,0.059792421847734555,0.3203327554979785
Ganja,2022-01-06,0.11907924128478796,0.446096749720385
Ganja,2022-01-06,0.1019193721569517,0.37808713515079784
Ganja,2022-01-06,0.012299460233927802,0.16744592853154106
Ganja,2022-01-06,0.08338990903307322,0.3244687507491659
Ganja,2022-01-18,0.0987350394598124,0.34881705122574347
Ganja,2022-01-18,0.020786149884830688,0.31287939645620927
Ganja,2022-01-18,0.06297961376043298,0.29955227704750476
Ganja,2022-01-21,0.06443906001366335,0.3918229025157237
Ganja,2022-01-21,0.0468051627934947,0.2231505628626748
Ganja,2022-01-23,0.11026932308496647,0.33838060519198987
Ganja,2022-01-23,0.05387179519644578,0.31245339524573285
Ganja,2022-01-23,0.06843559729311822,0.2693388528600312
Ganja,2022-01-26,0.023691392975547853,0.1103502508016206
Ganja,2022-01-31,0.05361860721869853,0.1633893544862961
Ganja,2022-01-31,0.03623509745408434,0.15547720195668693
Ganja,2022-01-31,0.043297061549725714,0.14655497702186168
Ganja,2022-02-02,0.06527658719540465,0.17525429128643907
Ganja,2022-02-02,0.05307834756013175,0.16135501919248102
Ganja,2022-02-02,0.04659452509108874,0.14222623749196475
Ganja,2022-02-07,0.05926749958235846,0.17342130235378025
Ganja,2022-02-07,0.06619689882764175,0.16289781169113196
Ganja,2022-02-07,0.04423018652536452,0.15996842193434374
Ganja,2022-02-07,0.04842033779594661,0.14793475640631754
Ganja,2022-02-12,0.05336699500823901,0.1713121737342735
Ganja,2022-02-12,0.0630852006633141,0.15624354313600244
Ganja,2022-02-12,0.045274325659750175,0.15601553011420696
Ganja,2022-02-12,0.047883013663410814,0.1419128914754396
Ganja,2022-02-17,-0.011475162436582921,0.11389793882073809
Ganja,2022-02-17,0.015404641029066758,0.11113539849767477
